age_bracket,gender_nonnumeric,category,amount,fraud,gender,beauty,fashion,food,health,home,hotels,leisure,other,restaurants,sports,tech,transport,travel
4,F,transport,26.74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,44.59,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,41.88,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,food,29.99,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3,M,transport,8.54,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,45.99,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,food,49.29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,M,food,2.99,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,M,food,16.21,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3,M,transport,59.65,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,44.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,M,transport,67.94,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,beauty,110.86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,F,transport,12.61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,health,132.86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,M,transport,19.25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,beauty,35.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,M,transport,10.93,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,10.19,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,15.08,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,1.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,38.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,26.97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,health,126.62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,M,transport,32.22,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,42.17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,32.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,61.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,72.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,18.18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,22.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,44.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,F,transport,37.97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,22.09,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,56.99,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,30.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,2.53,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,1.46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,14.63,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,13.99,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,28.52,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,63.95,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,32.62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,F,transport,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,67.54,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,15.13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,M,transport,9.03,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,12.86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,3.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,beauty,40.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2,F,restaurants,57.91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,F,food,38.77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,F,transport,36.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,67.16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,19.98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,food,69.06,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4,F,transport,34.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,2.12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,26.69,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,2.88,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,45.42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,3.98,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,45.13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,21.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,31.62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,restaurants,40.92,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,F,transport,12.84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,62.22,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,9.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,9.74,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,32.13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,10.46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,15.45,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,28.54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,39.79,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,31.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,12.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,15.18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,17.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,41.54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,16.12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,37.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,6.71,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,23.81,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,3.03,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,54.79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,15.79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,49.49,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,1.19,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,48.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,fashion,69.68,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,F,transport,38.62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,F,transport,12.61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,41.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,33.64,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,food,60.63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,M,transport,11.78,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,food,64.03,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3,F,transport,60.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,11.65,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,3.63,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,30.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,28.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,9.56,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,24.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,15.84,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,34.31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,16.62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,50.52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,37.44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,30.27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,29.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,30.63,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,29.61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,51.57,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,13.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,14.46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,37.82,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,31.13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,16.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,33.54,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,5.08,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,40.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,44.88,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,17.62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,health,25.04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,M,transport,23.62,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,24.31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,44.16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,22.95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,food,30.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5,F,transport,32.87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,14.97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,41.73,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,13.53,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,51.79,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,29.55,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,43.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,9.35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,12.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,79.87,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,27.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,M,transport,36.04,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,36.96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,54.98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,37.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,1.29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,26.79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,6.46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,restaurants,44.89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,M,transport,26.31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,32.66,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,41.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,15.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,31.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,31.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,5.97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,6.63,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,restaurants,65.45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,M,transport,12.42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,29.63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,19.56,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,40.97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,26.34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,15.95,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,63.55,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6,M,transport,19.45,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,11.23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,8.16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,restaurants,51.78,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,F,transport,6.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,75.97,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,47.24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,33.13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,17.92,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,8.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,13.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,health,50.11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6,F,transport,47.14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,17.06,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,food,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,M,transport,14.05,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,51.38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,23.59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,fashion,23.62,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2,M,transport,0.95,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,37.75,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,33.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,37.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,6.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,35.12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,33.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,40.46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,25.24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,28.98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,9.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,food,50.49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,M,transport,26.31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,65.93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,16.08,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,75.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,21.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,F,transport,72.44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,43.51,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6,M,transport,68.79,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,13.46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,1.33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,28.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,19.63,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,35.24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,6.74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,78.72,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,35.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,beauty,77.18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,F,transport,22.74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,51.59,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,22.23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,58.37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,17.98,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,6.19,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,23.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,34.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,food,90.59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,F,transport,26.66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,46.52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,13.42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,9.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,51.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,44.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,55.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,66.68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,32.53,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,32.94,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,8.81,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,10.84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,3.69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,11.79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,26.92,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,23.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,18.11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,56.08,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6,F,fashion,75.56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,M,transport,27.62,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,37.21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,70.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,6.18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,14.19,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,29.66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,38.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,10.87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,52.62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,34.15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,55.51,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6,F,transport,19.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,41.36,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,7.34,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,transport,33.91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,44.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,8.36,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6,M,restaurants,1.84,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,F,transport,54.87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,53.89,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,2.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,27.51,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,35.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,22.03,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,restaurants,17.83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,M,transport,68.63,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,food,98.42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,F,transport,30.69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,restaurants,10.08,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4,M,transport,25.53,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,beauty,107.04,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2,F,transport,43.38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,18.57,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,4.97,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,21.63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,22.83,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6,M,transport,52.27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,5.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,17.27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,15.99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,12.57,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,34.59,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,transport,18.01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6,F,transport,53.52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,F,food,26.88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,F,transport,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,fashion,22.87,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2,F,transport,53.09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,9.42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,20.18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,9.88,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,5.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,M,transport,39.37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,22.16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,health,8.11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,F,transport,26.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,9.18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,57.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,24.54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,7.17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,9.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,26.19,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,restaurants,52.35,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4,M,transport,4.97,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,transport,9.23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,F,transport,40.47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,11.91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,transport,44.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,10.71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,38.33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,23.71,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,M,beauty,46.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5,M,transport,50.16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,17.46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,M,transport,16.44,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,23.79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,M,transport,33.38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,M,transport,25.16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,34.61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,10.59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,F,transport,36.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,F,health,37.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,M,transport,46.93,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,M,transport,62.53,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,F,beauty,95.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
