Variable01,Variable02,Variable03,Variable04,Variable05,Variable06,Variable07,Variable08,Variable09,Variable10,Variable11,Variable12,Variable13,Variable14,Variable15,Variable16,Variable17,Variable18,Variable19,Variable20,Variable21,Variable22,Variable23,Variable24,Variable25,Variable26,Variable27,Variable28,Amount,Class
-1.43,0.08,3.83,1.95,-0.01,1.28,-0.73,0.90,0.15,-0.32,0.09,0.48,-1.53,-0.83,-3.28,-0.05,0.15,-0.23,-1.04,-0.16,0.02,0.18,-0.19,0.23,0.32,-0.01,0.09,0.07,0.00,0
2.26,0.05,-2.10,0.11,0.93,-0.07,0.03,0.00,0.36,-0.20,0.28,0.24,-0.42,-0.54,-0.37,0.75,-0.07,0.58,0.66,-0.14,-0.36,-1.01,0.23,-0.38,-0.18,0.21,-0.07,-0.05,1.21,0
-0.32,-0.14,-0.45,-0.22,-0.89,0.09,0.94,0.35,-0.21,-0.73,0.30,0.85,0.26,0.43,-0.58,0.52,-0.61,0.55,0.45,0.39,0.34,0.38,0.75,-0.33,-0.71,0.50,-0.24,-0.07,273.42,0
-1.87,2.10,-0.39,-1.01,-0.67,-0.38,-0.67,1.07,0.58,-0.73,0.55,0.80,-0.30,-0.78,-0.21,1.05,0.44,0.95,-0.04,-0.14,-0.11,-0.58,0.07,-0.59,-0.15,-0.30,-0.78,-0.26,0.72,0
2.29,-0.37,-1.72,-0.73,-0.12,-1.35,-0.11,-0.39,-0.76,0.26,0.18,-0.12,0.88,-1.32,-0.24,0.78,1.55,-1.70,0.41,0.07,0.00,0.03,0.23,1.12,-0.03,-0.36,-0.02,-0.02,24.75,0
-0.87,0.14,1.59,2.59,0.95,0.87,-0.42,0.52,-0.66,0.78,0.82,0.00,-1.59,0.33,-0.66,-0.69,0.51,-0.44,0.07,-0.34,0.16,0.71,-0.10,-0.25,-1.02,0.10,0.23,0.14,5.58,0
1.68,-0.75,-1.12,0.68,-0.39,-0.83,0.27,-0.16,0.47,0.22,0.63,0.42,-1.37,0.70,-0.70,0.03,-0.36,-0.16,0.39,0.05,-0.10,-0.65,0.14,0.05,-0.38,0.02,-0.10,-0.04,201.46,0
-0.92,1.30,1.16,-0.07,0.31,-0.60,0.65,0.39,-0.91,-0.89,-0.46,0.50,0.62,0.43,0.32,0.05,-0.35,-0.62,-1.34,-0.30,0.21,0.53,-0.18,0.10,0.15,-0.48,0.00,0.05,5.64,0
-0.27,1.11,-0.52,-0.52,0.49,-0.68,0.63,0.28,-0.50,-0.33,0.47,0.84,0.41,0.77,-0.27,-0.12,-0.64,0.66,0.36,-0.09,0.47,1.32,-0.14,-0.32,-0.76,-0.23,0.36,0.24,0.93,0
0.03,0.66,0.09,-0.85,0.56,-0.52,0.88,0.04,-0.09,-0.21,0.13,0.01,-1.11,0.57,-0.87,0.27,-0.74,0.06,0.39,-0.08,-0.27,-0.67,0.02,-0.53,-0.48,0.15,0.24,0.08,6.14,0
-2.05,2.60,-1.83,-1.56,0.52,-1.37,1.21,0.06,1.18,2.07,0.28,-0.45,-2.26,0.86,-0.59,-0.39,-0.67,0.36,0.05,0.86,0.01,0.68,-0.14,-0.41,0.05,0.10,0.97,0.49,0.48,0
1.86,0.56,-1.08,3.92,0.74,0.12,0.34,-0.02,-1.23,1.64,0.11,0.11,-0.61,0.60,-1.69,0.97,-1.06,-0.17,-0.97,-0.31,-0.11,-0.40,0.19,-0.55,-0.05,-0.16,-0.06,-0.07,8.76,0
-1.92,0.08,-1.42,0.34,4.65,3.02,0.59,0.66,-0.81,-0.56,0.22,-0.43,-0.48,-1.04,0.59,-0.79,1.32,0.22,0.66,0.12,-0.09,-0.10,-0.64,0.59,1.16,-0.24,-0.56,-0.37,22.66,0
-0.42,1.04,1.06,0.58,0.61,0.05,0.65,0.07,-0.98,0.42,-1.68,-0.85,0.03,-0.28,-0.81,1.31,-0.95,-0.47,-0.75,0.12,-0.09,-0.23,-0.11,-0.55,-0.58,2.09,0.18,0.20,22.14,0
1.16,0.14,0.82,1.40,-0.46,-0.28,-0.08,0.02,0.45,-0.21,-0.18,0.88,0.05,-0.04,0.04,-0.68,0.32,-1.20,-0.47,-0.16,-0.19,-0.38,0.08,0.41,0.40,-0.48,0.05,0.03,13.92,0
1.82,-0.67,-0.64,0.18,-0.44,-0.04,-0.75,0.04,1.47,0.01,-2.15,-0.46,-0.52,-0.17,0.47,0.62,-0.72,0.50,0.12,-0.15,0.15,0.63,0.00,-1.03,-0.17,0.79,-0.04,-0.05,26.99,0
-0.48,1.00,1.48,-0.35,0.48,-0.06,0.66,0.11,-0.79,-0.19,0.69,0.59,0.70,0.20,0.14,0.62,-0.95,0.33,0.66,0.17,-0.20,-0.58,-0.18,-0.52,-0.15,0.09,0.28,0.18,1.42,0
2.02,-0.45,-3.43,-0.46,2.91,3.24,-0.08,0.60,0.22,0.12,-0.14,0.36,-0.36,0.62,-0.03,-0.67,-0.18,-0.88,0.00,-0.08,0.00,-0.02,0.06,0.79,0.22,0.37,-0.08,-0.07,47.49,0
2.05,-0.49,-1.59,0.48,2.19,3.79,-0.86,1.13,1.12,0.01,-0.56,0.79,-0.38,-0.06,-0.83,-0.46,-0.13,-0.97,0.09,-0.21,-0.51,-1.35,0.52,0.62,-0.31,-1.01,0.08,-0.04,11.36,0
0.22,0.80,1.03,1.41,-0.18,-0.71,0.40,-0.10,-0.36,0.20,-0.59,-0.58,-0.73,0.60,1.74,-0.49,0.13,0.32,1.18,0.01,0.13,0.52,0.16,0.35,-1.26,-0.44,0.32,0.25,6.80,0
-2.65,-0.90,0.83,0.60,0.85,-0.93,0.57,0.58,-1.35,-0.87,1.37,0.87,-0.65,1.11,-0.28,0.20,-0.28,-0.38,-0.97,0.62,0.11,-0.79,0.48,0.14,0.01,-0.95,-0.08,-0.23,184.71,0
-2.05,-1.46,2.52,-0.21,0.75,0.48,-0.26,0.31,0.54,-0.46,1.24,1.01,-0.17,-0.67,-0.52,-0.70,0.33,-0.90,0.43,-0.22,-0.21,0.26,1.33,-0.26,-0.13,0.99,-0.01,-0.27,38.55,0
-1.30,0.81,2.07,2.74,0.37,1.89,-0.45,1.08,-1.14,0.12,0.05,0.19,-0.50,0.31,0.93,-1.85,2.17,-1.97,-0.41,-0.16,0.16,0.70,-0.26,-0.57,-0.06,0.48,-0.02,-0.10,20.72,0
1.16,-0.17,1.21,0.49,-1.14,-0.37,-0.76,-0.06,2.29,-0.68,0.39,-1.65,2.39,0.96,-0.53,0.15,0.67,-0.17,-0.05,-0.05,-0.27,-0.32,0.05,0.45,0.10,0.94,-0.06,0.01,21.68,0
0.97,-0.30,0.60,-0.26,-0.94,-1.21,0.05,-0.38,2.45,-1.44,0.96,-0.90,2.89,1.28,-0.40,-1.15,0.98,-0.39,0.52,0.09,-0.33,-0.55,-0.06,0.76,0.59,-0.88,0.02,0.04,111.30,0
0.67,-4.47,-1.24,-0.71,-2.16,0.39,-0.48,-0.12,-0.53,0.93,-1.35,-0.66,-0.03,-0.73,-1.21,-0.71,0.90,-0.39,0.04,1.24,-0.06,-1.38,-0.23,0.66,-0.78,-0.59,-0.11,0.11,801.60,0
-0.30,-0.08,-0.36,-2.08,-0.25,-0.89,0.23,0.29,-1.12,-0.31,-1.17,-1.21,-1.22,0.37,-0.49,1.40,0.11,-1.48,-0.03,-0.03,0.04,-0.38,0.26,0.65,-0.01,-0.55,-0.22,-0.15,71.61,0
2.25,-1.49,-0.52,-1.66,-1.67,-0.27,-1.37,0.00,-1.18,1.61,0.38,-0.15,0.47,-0.36,-0.55,0.07,-0.01,0.49,0.27,-0.32,-0.32,-0.68,0.39,-0.47,-0.58,-0.49,0.03,-0.04,65.75,0
0.47,0.61,-0.59,1.32,0.58,-0.92,1.49,-0.71,-0.85,0.56,-0.62,-0.76,-0.64,0.89,1.54,-1.61,0.53,-0.12,2.36,0.40,0.30,0.97,0.19,0.04,-1.08,0.64,0.05,0.04,97.79,0
1.63,-1.68,-1.08,-1.16,-0.71,0.50,-0.76,0.11,-0.16,0.69,0.06,-0.02,0.41,-0.29,-0.35,1.93,-0.57,-0.67,1.29,0.49,0.08,-0.37,0.08,-0.29,-0.46,-0.54,-0.05,-0.01,226.59,0
-4.19,3.95,-3.78,-0.65,-2.05,-0.95,-2.12,3.49,-0.29,-0.29,0.08,1.86,0.02,1.33,-1.16,1.32,1.39,0.39,-0.28,0.02,-0.14,-1.02,0.58,0.51,0.04,0.13,-0.04,-0.02,8.72,0
1.36,-1.72,-1.00,-0.15,-0.82,-0.29,-0.30,-0.10,1.17,-0.16,-1.40,-0.21,-0.08,0.00,1.14,0.79,-0.67,0.18,-0.06,0.52,0.30,0.28,-0.12,-0.69,-0.53,1.42,-0.14,-0.01,333.71,0
-1.25,1.29,1.17,0.56,-0.34,-1.01,0.11,0.37,-0.54,-0.40,-0.47,-0.76,-0.94,0.21,1.73,0.15,0.59,0.18,0.93,0.06,-0.23,-0.84,-0.15,0.33,0.01,0.27,0.05,0.03,2.58,0
1.15,-0.51,-0.23,-0.78,-0.61,-0.93,0.03,-0.36,-1.65,0.82,1.56,0.46,0.74,0.19,-0.35,0.90,0.12,-1.20,0.90,0.27,0.28,0.60,-0.28,0.42,0.72,-0.10,-0.04,0.01,103.24,0
2.17,-0.63,-0.44,-0.64,-0.96,-1.05,-0.56,-0.06,1.74,-0.36,-0.80,-0.17,-1.27,0.28,1.43,0.32,-0.38,-0.24,0.19,-0.24,-0.18,-0.43,0.39,-0.04,-0.64,0.35,-0.04,-0.05,17.21,0
1.06,0.27,1.93,2.61,-0.83,0.40,-0.75,0.22,1.23,0.30,1.84,-1.81,1.15,1.41,-1.84,0.71,0.17,0.56,-0.90,-0.16,-0.15,-0.15,0.06,0.48,0.22,-0.11,0.01,0.02,17.63,0
1.81,-0.76,-0.90,0.57,-0.38,-0.13,-0.42,-0.16,-0.43,0.99,-1.60,0.14,1.00,-0.15,0.11,-1.34,-0.59,1.21,-1.12,-0.43,-0.33,-0.36,0.08,-0.81,-0.04,-0.57,0.05,-0.02,89.28,0
0.63,-0.44,0.08,1.20,-0.16,-0.12,0.56,-0.04,-0.54,0.02,1.86,1.35,0.42,0.65,0.39,0.09,-0.40,-0.65,-0.34,0.41,-0.22,-1.16,0.01,-0.05,0.06,-0.84,-0.02,0.07,278.25,0
-0.42,1.50,1.17,2.04,0.95,-0.69,1.14,-0.30,-1.86,0.62,-0.43,0.26,1.34,0.16,0.16,-0.11,-0.30,-0.44,-0.08,0.01,0.14,0.39,-0.21,0.44,-0.23,0.04,0.02,0.15,4.29,0
-3.79,2.45,0.13,0.24,-0.71,-1.07,0.86,-0.41,0.86,2.12,-0.33,-0.57,-1.15,-0.01,0.79,-0.41,-0.22,-0.23,-0.17,-0.42,0.13,0.25,-0.14,0.60,-0.08,-0.81,-3.75,-1.22,46.21,0
-0.56,-0.84,1.13,-0.47,1.97,5.46,-1.82,0.18,0.36,1.05,-0.90,-0.20,0.10,-1.29,-0.05,-2.16,-0.07,1.70,-0.32,-0.62,0.56,0.38,-0.06,0.71,-1.13,-0.52,0.09,-0.22,32.21,0
-0.90,0.38,1.02,-1.26,0.35,-0.48,2.33,-0.46,-0.68,-0.96,-1.11,-0.56,-0.07,0.09,0.28,0.42,-0.82,-0.63,0.04,0.46,-0.35,-1.18,0.14,-0.51,0.39,0.68,-0.31,-0.19,218.00,0
0.98,0.06,0.15,0.91,0.25,1.02,-0.40,0.50,0.49,-0.91,0.82,0.68,-0.16,-1.31,0.83,-1.33,2.40,-1.87,-1.66,-0.22,-0.03,0.29,0.06,-0.69,0.20,0.57,0.07,0.03,11.57,0
1.74,-0.66,-1.73,0.58,-0.22,-1.22,0.38,-0.31,1.17,-0.95,-0.45,0.14,-0.46,-1.29,-0.01,-0.03,1.28,0.01,-0.01,0.20,-0.12,-0.54,0.01,-0.14,-0.17,-0.11,-0.04,0.01,207.56,0
-0.12,1.21,-0.61,-0.84,1.00,-0.37,0.80,0.06,-0.11,-0.33,0.71,0.52,0.00,-0.91,-1.00,0.55,0.00,0.36,0.14,0.15,-0.35,-0.78,0.05,0.25,-0.33,0.13,0.34,0.12,5.06,0
1.83,-0.43,-1.24,0.37,-0.07,-0.47,-0.13,-0.04,0.74,0.25,0.11,0.25,-1.71,0.51,-1.22,-0.25,-0.29,0.14,0.53,-0.27,0.16,0.64,-0.03,-0.32,0.16,0.69,-0.08,-0.09,12.31,0
1.03,-0.26,1.12,1.48,-1.07,-0.22,-0.49,0.07,0.79,-0.11,-0.72,0.14,-0.31,-0.16,0.62,0.33,-0.38,0.26,-0.48,0.01,0.18,0.45,-0.15,0.43,0.47,-0.27,0.05,0.05,93.96,0
-1.95,2.32,-3.78,2.31,-0.76,-2.42,-0.26,1.17,0.76,-1.67,1.36,-2.45,1.78,-0.95,0.28,1.32,4.40,1.72,-0.93,-0.04,-0.22,-0.48,0.10,0.31,-0.32,-0.42,0.17,-0.22,87.29,0
-1.19,1.48,0.91,0.43,0.65,0.63,0.56,0.49,-2.10,0.13,-0.36,0.14,0.82,0.18,-1.37,1.52,-1.03,-0.12,-0.23,-0.07,-0.05,-0.37,-0.39,-1.03,0.33,2.12,-0.39,-0.07,32.43,0
-0.15,0.03,-1.24,-1.53,-0.61,-1.70,0.77,-0.18,-1.17,0.19,-0.70,-0.47,0.16,0.29,-0.91,0.58,0.35,-1.42,0.16,-0.26,0.61,1.58,0.62,0.52,-1.76,-0.44,0.16,0.24,113.64,0
1.10,0.32,0.44,1.55,-0.27,-0.69,0.18,-0.18,0.26,-0.09,-0.69,0.66,0.22,-0.04,-0.40,-0.41,-0.04,-0.60,-0.01,-0.16,-0.12,-0.15,-0.09,0.45,0.71,-0.36,0.03,0.02,2.18,0
1.11,0.37,0.83,2.90,-0.33,-0.12,0.00,-0.04,-0.29,0.49,-0.93,0.42,0.38,-0.28,-1.04,0.08,-0.17,-0.58,-0.57,-0.10,-0.06,-0.01,-0.10,0.40,0.65,0.08,0.01,0.02,24.73,0
2.16,-1.58,-1.27,-1.59,-1.05,-0.11,-1.32,-0.04,-0.83,1.62,-1.89,-1.72,-0.51,-0.34,0.10,-0.18,0.22,0.35,0.13,-0.47,-0.21,-0.21,0.22,-0.08,-0.16,-0.16,0.01,-0.05,20.97,0
-2.99,-2.44,1.01,1.40,1.58,-0.26,0.28,0.26,-0.47,-0.03,1.50,0.31,-0.68,0.50,1.10,-0.46,0.05,0.06,0.18,-0.41,0.18,1.25,2.18,-0.34,0.36,-0.08,0.44,-0.09,200.29,0
-0.35,0.74,1.35,0.32,0.41,0.05,0.63,0.01,-0.21,-0.96,1.77,0.85,0.08,-1.72,-0.88,-0.29,1.03,0.11,0.00,0.06,-0.05,0.24,-0.23,0.17,-0.05,0.34,-0.10,-0.16,12.93,0
-0.04,0.90,-0.75,0.24,0.84,-0.64,0.56,-0.02,-0.32,-0.61,-0.43,0.54,1.39,-1.06,0.35,-0.12,0.75,-0.34,0.85,0.00,-0.30,-0.61,0.33,0.54,-0.45,0.27,-0.38,-0.33,1.63,0
-1.88,-0.53,-0.75,-0.79,0.29,-1.35,1.85,0.13,-0.33,-2.14,-1.17,-0.70,-1.17,-0.28,-0.04,0.81,0.05,0.90,-1.55,0.65,0.61,0.54,0.38,-0.23,0.59,-0.31,-0.14,-0.04,332.26,0
0.01,1.22,-1.57,1.52,0.75,-1.12,0.98,-0.07,-1.17,-0.49,-0.14,0.24,0.98,-0.40,0.70,-1.37,1.95,0.16,2.48,0.31,0.33,1.01,0.07,1.23,-0.87,0.83,0.09,0.21,58.68,0
1.99,0.38,0.49,3.94,-0.48,0.00,-0.50,0.03,-0.39,1.47,-0.95,0.43,0.88,-0.40,-0.73,1.06,-0.77,-0.23,-1.73,-0.23,0.20,0.81,0.23,0.49,-0.28,0.00,0.03,-0.02,0.00,0
-0.59,1.24,1.38,-0.19,0.20,-0.60,0.69,-0.06,-0.26,-0.01,-0.79,0.07,0.58,-0.07,0.81,0.30,-0.57,-0.26,0.19,0.28,-0.27,-0.67,-0.10,-0.13,-0.06,0.11,0.41,0.18,1.33,0
2.08,0.59,-3.31,0.36,1.67,-0.68,0.71,-0.24,-0.04,-0.81,0.59,-0.42,-0.88,-2.21,-0.57,0.86,1.57,1.58,0.40,-0.14,-0.10,-0.16,-0.16,-0.57,0.53,0.78,-0.10,-0.04,0.68,0
-0.45,1.05,1.46,-0.23,0.14,-0.41,0.66,0.11,-0.60,-0.15,1.04,0.58,0.03,0.35,0.16,0.49,-0.69,0.23,0.47,0.11,-0.19,-0.58,-0.07,-0.02,-0.16,0.08,0.25,0.11,3.69,0
1.34,0.20,-0.07,0.31,0.23,0.19,-0.13,0.16,-0.10,-0.15,1.09,0.44,-0.16,-0.03,0.74,0.62,-0.28,0.08,0.06,-0.11,-0.29,-0.73,0.04,-0.82,0.19,0.16,-0.01,0.01,2.35,0
-2.34,0.03,1.43,-0.74,1.09,-1.04,-0.04,0.60,-0.82,-1.40,1.65,1.01,-0.18,0.14,-0.52,0.93,-0.27,-0.27,-2.05,0.00,0.00,-0.78,-0.15,0.15,0.21,-0.15,-0.14,-0.19,1.90,0
-0.49,0.42,0.09,-1.58,2.61,4.35,-0.37,1.11,0.56,-0.78,0.11,-0.35,-0.17,-1.66,1.04,0.90,-0.02,0.54,-0.71,0.22,-0.01,0.18,-0.06,0.61,-0.72,0.35,0.11,0.05,4.52,0
1.72,-0.34,-0.84,0.46,-0.19,-0.43,-0.13,-0.10,0.46,0.24,0.66,1.07,0.36,0.22,-0.41,0.38,-0.88,0.18,0.23,-0.08,0.03,0.12,0.13,-0.29,-0.20,0.21,-0.05,-0.06,51.99,0
1.07,-0.69,0.93,-0.55,-1.38,-0.01,-0.83,0.25,2.58,-1.14,-0.82,0.45,-1.29,-0.32,0.40,-1.24,0.69,-0.18,0.49,-0.22,0.14,0.77,-0.20,0.14,0.64,-0.36,0.12,0.03,28.29,0
-3.79,-4.44,-1.59,-1.13,0.36,0.81,0.61,0.43,0.01,-0.22,-1.16,-0.65,-0.14,-0.40,-0.26,0.86,0.61,-2.53,-0.51,-1.39,-0.31,0.59,3.94,-0.67,-1.52,-0.90,0.56,0.36,439.10,0
1.95,-0.21,-0.87,1.18,0.49,1.05,-0.36,0.24,0.85,0.12,-0.39,1.44,0.64,-0.27,-1.65,0.01,-0.64,-0.19,0.82,-0.14,-0.47,-1.17,0.34,-0.40,-0.17,-0.98,0.05,-0.04,24.69,0
0.87,-1.36,0.94,-0.53,-1.50,0.83,-1.34,0.39,-0.25,0.52,1.61,0.01,-0.63,-0.28,0.28,0.81,0.64,-1.22,-0.03,0.30,0.52,1.05,-0.19,-0.24,0.19,-0.02,0.04,0.04,182.16,0
0.92,-0.08,1.06,2.25,0.26,2.42,-0.85,0.74,0.13,0.29,-0.48,0.42,0.11,-0.31,0.86,-0.44,0.55,-1.97,-2.20,-0.19,0.02,0.28,0.07,-1.43,0.04,0.12,0.10,0.02,38.76,0
-9.13,7.19,-1.34,-3.94,-0.74,-1.01,1.72,-0.81,8.06,12.77,2.63,0.33,0.10,-4.70,0.71,-0.67,-2.19,-0.62,-1.23,4.99,-1.77,-0.40,-0.04,-0.11,1.25,0.35,-0.25,-2.73,0.77,0
1.07,-0.92,-0.58,-0.95,1.25,3.74,-1.25,0.97,1.11,-0.42,-0.56,0.40,-0.08,-0.37,-0.11,0.23,-0.36,-0.16,0.85,0.20,-0.23,-0.77,-0.02,1.11,0.29,1.04,-0.05,0.02,91.98,0
1.10,-0.22,0.75,0.43,-0.68,-0.41,-0.35,-0.11,1.88,-0.85,0.72,-2.06,1.56,1.29,-0.77,-0.73,1.36,-1.04,-0.25,-0.11,-0.18,-0.12,-0.01,0.41,0.28,1.01,-0.09,0.00,39.85,0
1.37,0.20,0.03,0.43,-0.05,-0.55,0.08,-0.16,0.12,-0.05,-1.02,-0.15,-0.02,0.31,1.14,0.50,-0.63,-0.22,0.21,-0.09,-0.26,-0.70,-0.02,-0.47,0.38,0.22,-0.04,0.01,6.99,0
1.29,0.32,0.43,0.69,-0.36,-0.75,0.01,-0.08,0.02,-0.35,0.40,0.33,0.03,-0.23,1.36,0.09,0.38,-0.83,-0.61,-0.13,-0.23,-0.72,0.22,0.34,0.09,0.11,-0.01,0.03,1.39,0
1.86,-0.49,-0.95,-0.08,-0.03,0.31,-0.48,0.11,0.80,0.15,-0.26,0.66,0.35,0.05,-0.10,1.09,-1.20,0.40,0.80,-0.08,-0.26,-0.81,0.23,-1.44,-0.49,0.28,-0.05,-0.07,39.49,0
1.93,0.94,-0.72,4.17,0.78,-0.41,0.47,-0.44,-0.03,1.12,0.00,-2.16,3.04,1.58,-1.69,0.53,0.00,-0.75,-1.54,-0.27,-0.28,-0.51,0.21,-0.03,-0.02,-0.20,-0.06,-0.06,14.71,0
-0.93,1.93,0.27,0.71,0.15,0.18,-0.70,-2.46,-1.16,-0.98,-1.33,0.65,1.18,0.84,0.76,0.15,-0.28,0.36,0.62,0.64,-1.14,0.77,-0.02,-0.39,-0.16,-0.31,0.02,0.14,1.37,0
-0.44,0.23,1.50,-0.32,0.99,1.08,0.44,0.31,0.27,-0.70,0.37,0.52,-0.68,-0.20,0.20,-1.63,1.06,-2.83,-2.14,-0.24,-0.03,0.31,0.12,-0.65,-0.64,0.13,-0.07,-0.16,0.96,0
-0.66,1.47,0.24,-0.48,-0.26,-1.84,0.90,-0.08,0.18,0.19,-0.04,0.78,0.42,0.02,-0.52,-0.37,-0.07,-1.12,-0.45,0.18,-0.25,-0.43,0.20,0.88,-0.49,0.07,0.20,-0.06,9.91,0
1.78,-0.43,-0.22,0.50,-0.70,-0.30,-0.77,0.05,1.16,-0.01,-0.59,0.41,-0.03,-0.21,0.46,0.20,-0.34,-0.16,-0.49,-0.19,0.18,0.73,0.25,1.15,-0.31,0.55,-0.02,-0.03,12.31,0
2.26,-0.06,-2.60,-0.37,0.92,-0.64,0.54,-0.22,0.28,0.22,0.10,-0.30,-1.72,1.23,0.02,-0.18,-0.67,0.34,0.66,-0.29,0.14,0.34,-0.09,-0.10,0.48,0.25,-0.11,-0.09,0.72,0
2.06,-1.72,0.43,-0.19,-1.93,0.87,-2.03,0.57,1.08,0.86,-0.29,-0.14,-1.94,-0.55,-1.03,-0.92,-0.12,2.10,-0.57,-0.60,-0.18,0.07,0.26,0.70,-0.74,0.57,0.02,-0.03,60.27,0
-1.66,-7.33,-4.41,0.58,-1.62,-0.60,3.05,-0.94,-1.31,0.20,0.64,-0.22,-0.24,1.14,-0.84,0.61,0.30,-0.79,0.44,4.35,1.75,0.46,-1.98,-0.19,0.02,0.10,-0.43,0.26,1917.12,0
-0.85,0.64,1.31,-1.34,0.15,-0.34,0.51,0.10,0.15,-0.71,-0.73,-0.33,-0.34,0.00,0.79,0.43,-0.53,-0.64,-0.80,-0.04,-0.09,-0.22,-0.10,-0.43,-0.34,0.82,0.15,0.16,22.88,0
-4.50,3.40,-0.15,-1.16,-0.71,2.10,-3.68,-10.03,3.07,0.39,-1.05,-2.08,0.86,1.48,-0.92,0.57,0.79,0.96,-0.54,-2.66,10.60,-2.69,1.32,-0.86,-0.17,0.76,-0.05,0.29,28.75,0
2.16,-0.19,-0.15,0.61,-0.75,-0.81,-0.61,-0.17,2.93,-0.56,0.14,-2.21,1.18,1.69,0.35,0.19,0.10,0.36,-0.35,-0.34,-0.28,-0.44,0.36,-0.09,-0.41,-0.93,0.03,-0.03,1.71,0
-0.83,0.40,2.80,1.74,-1.49,1.13,-0.83,0.92,1.06,-0.78,-1.48,0.00,-1.76,-0.51,-1.02,-1.31,1.39,-0.26,0.74,-0.11,0.15,0.74,0.07,0.46,-0.40,-0.12,0.11,0.11,65.27,0
-2.84,-2.21,0.81,-0.54,4.86,-2.22,-0.73,0.08,-0.48,-0.95,0.63,0.62,0.49,-0.98,-1.05,0.60,-0.26,0.42,0.01,0.88,-0.14,-1.14,0.15,0.00,0.70,0.18,-0.36,-0.11,4.80,0
1.32,-0.19,-0.09,-1.36,-0.43,-1.19,0.11,-0.33,1.05,-1.13,-0.29,1.28,1.49,0.01,1.64,-0.43,-0.37,-0.20,0.82,0.08,-0.05,-0.01,-0.16,-0.03,0.59,0.03,0.00,0.01,33.41,0
-0.47,0.32,1.52,0.41,-0.84,1.07,-0.75,0.90,0.83,-0.89,-0.76,0.81,-0.58,-0.66,-2.64,-0.07,0.07,0.41,1.12,-0.18,-0.06,0.06,-0.05,-0.46,-0.30,0.32,-0.04,-0.03,21.14,0
-1.39,-1.07,1.85,-2.26,0.14,-0.97,0.31,-0.17,1.55,-1.61,-0.88,0.75,0.91,-0.74,0.74,-0.21,-0.65,0.42,0.28,0.57,0.27,0.63,0.09,-0.05,0.27,-0.05,-0.14,-0.09,143.22,0
0.90,-0.69,1.10,0.85,-1.11,0.22,-0.71,0.31,1.24,-0.33,-0.94,-0.16,-1.58,-0.16,0.04,-0.29,0.42,-0.74,-0.15,-0.05,-0.14,-0.43,0.02,0.10,0.11,0.42,0.00,0.04,90.00,0
-1.82,2.42,-0.29,2.81,-0.23,-0.19,0.04,0.65,-1.16,1.55,-0.58,-0.20,-0.17,0.89,1.26,-0.47,0.73,-0.52,0.41,0.12,0.19,0.31,0.02,0.08,-0.21,0.21,-0.40,0.13,6.03,0
-1.94,0.02,0.52,0.18,-2.67,1.92,3.35,-0.14,-0.50,-0.78,1.15,0.27,-0.39,0.28,0.17,0.80,-0.95,0.41,-1.39,-0.74,0.11,1.05,0.33,0.04,0.07,-0.49,0.06,-0.35,758.64,0
1.97,-0.03,-2.15,1.18,0.78,-0.31,0.57,-0.20,0.42,0.24,-1.76,-0.61,-1.55,0.81,-0.28,-0.40,-0.33,-0.22,0.05,-0.27,0.01,0.05,-0.08,-0.01,0.47,-0.49,-0.04,-0.05,55.59,0
1.24,-0.84,0.82,-1.07,-1.27,0.48,-1.29,0.24,-0.37,0.75,0.33,-0.27,0.63,-0.56,0.66,2.32,-0.77,0.23,0.84,0.16,0.43,1.03,-0.23,-0.85,0.41,0.01,0.05,0.01,19.19,0
1.07,-0.05,0.29,0.37,-0.14,0.20,-0.22,0.27,-0.05,0.04,1.78,0.48,-1.06,0.84,0.80,-0.13,0.02,-0.84,-0.47,-0.17,-0.09,-0.32,0.14,-0.29,0.06,0.36,-0.03,0.00,20.75,0
-0.96,0.16,-0.58,0.42,-0.25,-0.92,1.30,0.17,-0.21,-1.88,-0.79,-0.04,-0.12,-1.13,0.07,-0.30,1.67,0.48,1.13,0.61,0.10,-0.22,0.57,-0.08,-0.40,0.00,0.00,0.11,280.00,0
-1.18,0.48,0.93,-2.02,-0.82,-0.98,0.84,0.45,0.99,-1.94,-0.45,0.31,-1.43,0.64,0.40,-0.77,0.31,-0.63,-0.47,-0.01,0.01,-0.09,0.24,0.34,0.09,-1.07,0.22,0.14,127.67,0
-0.27,1.24,1.14,0.86,0.52,-0.81,1.03,-0.25,-1.16,-0.25,0.36,0.66,0.81,0.41,0.90,-1.01,0.38,-0.86,-0.01,0.01,0.21,0.68,-0.12,0.59,-0.20,-0.34,0.18,0.16,3.95,0
-1.17,1.93,-1.59,-1.44,0.98,-1.24,1.37,-0.07,0.15,0.92,0.51,0.41,-0.64,0.86,-0.80,-0.42,-0.71,0.20,0.17,0.43,0.14,0.83,-0.24,-0.28,-0.10,0.07,0.52,0.23,1.50,0
-0.52,0.59,2.02,-0.08,1.00,0.22,0.35,-0.24,1.15,-0.93,-0.39,-2.22,3.18,0.93,0.66,-0.06,0.00,0.53,1.13,0.29,-0.37,-0.55,-0.34,-1.01,0.33,-0.34,-0.09,-0.15,4.06,0
